tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
2055108,AppleSupport,False,Thu Oct 19 00:22:00 +0000 2017,@340296 Do you have a computer with iTunes on it? We can look into steps to correct this from there.,2055109,2055106
299025,187271,True,Fri Oct 06 13:53:59 +0000 2017,"@AppleSupport Hi, why is it that I cant download IOS OTA? I get an error Message saying failed to download",299024,
1981671,586584,True,Thu Nov 02 15:52:56 +0000 2017,Dear @AppleSupport: I hope you’re working on the battery-sucking problem with iOS 11. #GoodLordItsAwful #CantAffordANewOne,1981670,
1784581,536190,True,Tue Oct 17 23:56:54 +0000 2017,"@AppleSupport My music keeps skipping, screen freezes, touch response is slow, Siri keeps coming on and voice mail doesn’t work. I have iPhone 6, 11.0.3","1784583,1784584",1784580
1933289,AppleSupport,False,Sat Oct 28 22:12:30 +0000 2017,@575287 Helping you enjoy your experience with your iPhone is important to us. Follow us to DM to get started. https://t.co/GDrqU22YpT,,1933290
1447246,455823,True,Thu Nov 02 14:46:03 +0000 2017,@AppleSupport why do all my “i” turn into and A with a question mark? 🤔,1447245,
1517051,471974,True,Fri Nov 03 13:55:50 +0000 2017,Hey @AppleSupport did y’all figure out the issue with the letter I️?,"1517052,1517050",
2571378,AppleSupport,False,Mon Oct 30 17:57:40 +0000 2017,@729183 How long ago did you update?  Do you have any available updates for apps in the App Store?  DM us back. https://t.co/GDrqU22YpT,,2571375
1018105,360891,True,Mon Oct 23 02:25:43 +0000 2017,@AppleSupport @116333 has chosen what he considers to be the “right” horses (in the context of Steve’s talk at D8 in 2010) for Apple to ride. 5/,,1018099
1748899,AppleSupport,False,Tue Oct 17 21:07:00 +0000 2017,"@474040 We’d like to look into this further with you. To start, send us a DM with more details on the automation you’re using. https://t.co/GDrqU22YpT",1748900,1748897
2207501,527695,True,Fri Nov 10 01:28:59 +0000 2017,@AppleSupport Ahhh finally thank you,2207500,2207502
2900367,AppleSupport,False,Tue Nov 28 18:00:48 +0000 2017,@803447 We'll be glad to assist you with this. Do you experience these issues if the AirPods are connected to a different device? Which iOS version is installed?,2900365,2900368
872073,327046,True,Mon Oct 09 19:43:32 +0000 2017,Meu iPhone tá muito bugado. Pq vcs fazem isso @115858 ? @AppleSupport,"872074,872072",
2095677,619129,True,Tue Oct 10 13:31:50 +0000 2017,"@AppleSupport The TV app in iOS11 needs network to refresh its thumbnails, even for downloaded content - can't watch movies on the subway 😢",2095676,
694499,AppleSupport,False,Thu Nov 23 15:23:28 +0000 2017,@246751 We'd be happy to look into this with you more in detail.  Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT,,694500
1392470,443866,True,Sat Oct 28 04:43:00 +0000 2017,"@AppleSupport never expected this from Apple , my account debuted on auto renewal which I haven’t opted ... robbers selling fruits",1392469,
1267725,AppleSupport,False,Fri Oct 27 22:48:28 +0000 2017,@369070 Which version of iTunes are you currently using? Go to Help &gt; About iTunes to find the current version.,1267726,1267722
2472878,303769,True,Sun Nov 26 19:02:02 +0000 2017,.@AppleSupport tip: iMessage- bring feature to allow you to pin individual or group chats. Thanks.,2472877,
2300358,667656,True,Sun Nov 12 12:55:06 +0000 2017,"@AppleSupport Hey guys, my 2015 MacBook pro is saying 'Service Battery'. Can I just take it into any apple store to fix this?",2300357,
2177396,638211,True,Thu Nov 09 10:30:14 +0000 2017,@AppleSupport https://t.co/tggpu6Ws0G,2177395,2177397
2061399,609655,True,Thu Oct 19 00:36:50 +0000 2017,@AppleSupport Recently updated to iOS 11.0.3 and it's KILLING my battery life.,2061397,
2060983,248342,True,Sat Oct 07 19:08:49 +0000 2017,@AppleSupport Example: I connect to xfinity WiFi of friends instead of getting their password. I don’t want to connect to random routers while driving,,2060981
1671913,508872,True,Mon Nov 06 17:41:24 +0000 2017,@AppleSupport Thank you!,,1671912
1544117,AppleSupport,False,Sat Nov 04 05:06:26 +0000 2017,@478318 This might help sort that out: https://t.co/xU1AGHStV6 Let us know if it does in DM. https://t.co/GDrqU22YpT,1544118,1544119
1920167,AppleSupport,False,Thu Oct 26 15:36:25 +0000 2017,"@349839 We're happy to look into this with you. Please DM us your model device, the iOS or macOS installed &amp; details of this issue. https://t.co/GDrqU22YpT",,1920168
2483095,AppleSupport,False,Sun Oct 29 23:55:52 +0000 2017,@709417 Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT,2483096,2483097
1864448,557032,True,Fri Oct 20 12:37:26 +0000 2017,Hey @115858 @AppleSupport why the hell did you guys download IOS 11.0.3 without my permission?,"1864449,1864450,1864447",
686881,284009,True,Thu Nov 23 04:56:52 +0000 2017,@AppleSupport hello. my iphone x is completely bricked. i downloaded an app. it is asking to access location and I cannot tap allow or don't allow.  Force rebooting doesn't help. I can't slide the slider. Holding it longer dialed 911. Help?,686880,
428704,AppleSupport,False,Tue Oct 10 15:55:28 +0000 2017,"@216965 Which version of iOS in Settings &gt; General &gt; About is installed? Also, have you checked the App Store for any updates?",428705,428702
1938130,AppleSupport,False,Sat Oct 28 02:06:00 +0000 2017,"@576534 Let’s see how we can help. Send us a DM telling us the device you’re using, and what happens when you go to use Apple Music. https://t.co/GDrqU22YpT",,1938131
523040,240837,True,Sat Dec 02 03:08:45 +0000 2017,@AppleSupport my iphone keeps on shutting down,523039,
2052635,190289,True,Fri Oct 06 02:22:47 +0000 2017,@AppleSupport I ring apple care they said there will be another update to fix more bugs,,2052634
1464388,459905,True,Thu Nov 02 17:05:57 +0000 2017,@AppleSupport why does the letter 👁 not show up on a sent message?,1464387,
1492651,AppleSupport,False,Sun Nov 12 14:59:00 +0000 2017,"@466632 We're here to help. What do you mean by it ""completely stopped working""? Is the device unresponsive? What are you seeing?",,612858
2492349,AppleSupport,False,Wed Nov 15 17:56:30 +0000 2017,@711536 That's never what we like to hear.  Could you Direct Message us so we can get more information? https://t.co/GDrqU22YpT,,2492350
2304937,AppleSupport,False,Sun Nov 12 20:32:31 +0000 2017,"@668749 We want to make sure we're providing you with the best solutions. Could you confirm what type of device you're using, along with the current OS version?",,2304938
1168614,AppleSupport,False,Sun Oct 15 19:59:55 +0000 2017,@394879 We'll gladly assist. What happens when you try to pair. Are you getting an error message?,1168615,1168616
811424,313318,True,Sun Oct 08 12:03:55 +0000 2017,"Hola @AppleSupport Llevo desde junio de 2016 esperando su respuesta a una incidencia en mi iPad, estoy decepcionada con su servicio técnico",811423,
157818,AppleSupport,False,Fri Nov 24 17:33:13 +0000 2017,@152263 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,,157819
1134150,283056,True,Tue Oct 24 04:40:50 +0000 2017,@AppleSupport since downloading iOS 11.3 my messages &amp; phone apps crash immediately. I can wait for glitches.. but need to communicate.,"1134148,1134152",
520277,AppleSupport,False,Sat Dec 02 02:47:31 +0000 2017,@240079 We'd like to help you sort out the trouble you're having with your iPhone. Which version of iOS 11 have you updated to?,"520278,520279,520280",520281
1391245,AppleSupport,False,Mon Oct 16 21:44:00 +0000 2017,"@258779 If you're unable to select 'none' as a payment option, check out this article to learn more: https://t.co/rnB74M0zio","1391246,1391247",1391244
1543312,AppleSupport,False,Sat Nov 04 12:24:00 +0000 2017,"@478108 Just to clarify, are you having an issue with the AssistiveTouch, or you unhappy with the new position?",1543313,1543310
2410393,AppleSupport,False,Tue Nov 14 16:22:32 +0000 2017,@693023 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,,2358700
698257,286573,True,Thu Oct 05 22:56:53 +0000 2017,"@AppleSupport Nope it isn't clicked,it happens when I watch a video and when u turn the phone normal it stays fully open...",698256,698258
2976145,AppleSupport,False,Thu Nov 16 13:19:00 +0000 2017,@360922 Thanks for reaching out. We know how much we enjoy the convenience to download music onto our devices with Apple Music. Let's work together. Can you provide us details of what happens when you download a song?,,2976146
2361717,498939,True,Tue Nov 14 14:36:41 +0000 2017,@AppleSupport persistent,2361718,2361716
2524454,308925,True,Thu Nov 16 03:05:56 +0000 2017,@AppleSupport thank you for letting me know! i’ll be sure to update my phone.,2524456,2524453
2064300,610525,True,Sat Oct 07 19:45:03 +0000 2017,@115858 @AppleSupport #battery problem in ios 11 using iphone SE... used for 2hrs 43mins only.. please do something https://t.co/ZsHjcOSBEa,"2064301,2064299",
1710000,518088,True,Tue Nov 07 01:56:06 +0000 2017,@AppleSupport Doesn’t make a difference. I still see it on apps. Why?,1710002,1709999
1961155,AppleSupport,False,Mon Oct 30 22:53:27 +0000 2017,@581630 Got it. At the moment is your display working as expected or will it still not light up? DM is and we'll continue. https://t.co/GDrqU22YpT,,1961156
2438561,531982,True,Tue Nov 14 22:50:26 +0000 2017,"@AppleSupport High Sierra 10.13.1
Happens randomly as I move around in different programs. Sometimes if there is any stylization on text this also causes issues with pasting. Computer is a late 2015 mac book pro. If its just me let me know, but looks like an issue according to google search",2438563,2438560
2471946,AppleSupport,False,Sun Oct 29 21:38:28 +0000 2017,@348889 We'd love to help. DM us at the link below for further assistance. https://t.co/GDrqU22YpT,2471947,2471948
1543324,AppleSupport,False,Fri Nov 03 23:22:28 +0000 2017,"@478112 We're here for you. Send us a message in DM, and let us know when this began. We'll continue from there,",,1543325
542472,245912,True,Sat Dec 02 07:05:33 +0000 2017,@AppleSupport iPhone is restarting every 1-2 mins and clocks app is broken! Please help 😫,542470,
2631597,664189,True,Fri Nov 17 19:07:50 +0000 2017,"@AppleSupport I’m happy to DM you, but I’m not able. I have the iPhone 7+ and iOS 11.1.2",2631599,2631596
48009,126735,True,Wed Nov 01 16:25:01 +0000 2017,@AppleSupport could you please reply back to my private message,"48010,48008",
908961,335891,True,Tue Oct 10 12:34:29 +0000 2017,@AppleSupport #IOS_11 is the worst update my 7 plus battery is suffering with no acknowledgement nor useful support case no 100318672550,908960,
1041296,366276,True,Sat Oct 28 18:09:38 +0000 2017,@AppleSupport Ill keep u updated 👍🏻,,1041295
794627,AppleSupport,False,Thu Oct 12 14:04:33 +0000 2017,@309457 We'd like to look into your concerns. Reach out via DM and let us know what version of iOS you're using. https://t.co/GDrqU22YpT,,794628
895981,332782,True,Sat Oct 21 11:06:06 +0000 2017,@AppleSupport Any update @AppleSupport,895982,895979
2280210,AppleSupport,False,Sat Nov 11 20:13:00 +0000 2017,"@662872 We recently released an iOS update, 11.1.1, that contains a fix for autocorrect issues. Let’s be sure to back up your device prior to updating. How to back up: https://t.co/4f8hwT5to6",,2280211
1619310,496393,True,Sun Nov 05 05:44:48 +0000 2017,@496392 @AppleSupport Its so fucking annoying i had to turn off autocorrect,1619308,1619311
845890,321055,True,Fri Oct 20 08:42:11 +0000 2017,@AppleSupport My iPhone updated over night and now it's not working and keeps switching itself off. What should I do?,845889,
2179533,AppleSupport,False,Sun Nov 26 13:59:25 +0000 2017,"@542696 We want you to be able to enjoy Apple Music, and we'd like to get more information so we can help get it back up and running. 

Are you seeing an error message when this issue happens at all? Let us know in DM: https://t.co/GDrqU22YpT",2179534,2179535
286899,AppleSupport,False,Fri Oct 06 14:46:01 +0000 2017,@184363 Let's check this out. Are these the only two apps that are glitching? Which iOS11 version are you using now?,"286900,286901",286902
2013933,595501,True,Sun Nov 05 17:10:56 +0000 2017,@AppleSupport @515542 @38183,,2013932
1220408,118312,True,Sat Nov 25 19:42:06 +0000 2017,@AppleSupport I DM’d you already.,,1220407
2422422,AppleSupport,False,Tue Nov 14 18:38:32 +0000 2017,"@695762 Thanks for reaching out.  We want to help.  We understand wanting your Mac to run optimally.  You want to follow the steps in this article that talks about ""If your Mac runs slowly"":  https://t.co/BYPMWmsijV

Let us know if following those steps helps.","2422423,2422424",2422425
1673620,AppleSupport,False,Mon Nov 06 17:17:30 +0000 2017,"@270566 We're here to help. Send us a DM, and we'll take a closer look at your Apple Watch together there. https://t.co/GDrqU22YpT",1673621,1673622
259980,169257,True,Thu Oct 05 21:26:07 +0000 2017,@AppleSupport @AppleSupport Can you guys see the screenshot?,259983,259979
1649001,AppleSupport,False,Sun Nov 05 22:59:01 +0000 2017,@503724 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,,1649002
1424713,AppleSupport,False,Sat Oct 28 20:28:32 +0000 2017,"@448486 We want to help with you're experiencing. DM us back, we'll continue there. https://t.co/GDrqU22YpT",,1424714
2117149,AppleSupport,False,Wed Nov 08 14:17:39 +0000 2017,@624007 Thanks for bringing this to our attention. Please click here to join us in DM and provide us with your software version: https://t.co/GDrqU22YpT,,2117150
2871688,797355,True,Tue Nov 28 03:18:40 +0000 2017,@AppleSupport Done,2871690,2871687
1395723,444562,True,Sat Oct 28 11:30:09 +0000 2017,"Hey @115858! It says 4G right up there. What do you mean by “Mobile Data is Turned Off”. 
cc. @AppleSupport https://t.co/xkvCCmPnt4",1395722,
1616688,AppleSupport,False,Sun Nov 05 14:10:00 +0000 2017,"@495768 We've seen the issue you're talking about and we have a workaround for it: https://t.co/xXaXeeSRt9 

Does this help?",,1616689
514791,238543,True,Sat Dec 02 00:49:16 +0000 2017,@AppleSupport Thanks for the reply. I got someone one chat.,514793,514790
1708551,517734,True,Tue Nov 07 00:06:38 +0000 2017,@AppleSupport wtf is this https://t.co/dbDuF2RfOS,1708550,
1527652,474329,True,Fri Nov 03 22:43:03 +0000 2017,"@AppleSupport My music randomly stops for NO REASON,  this little I️ situation is irritating, my apps close when they feel like it, battery sucks...2/3",,1527649
857923,323728,True,Fri Oct 20 15:40:57 +0000 2017,"@115858 @AppleSupport iOS 11 a big disaster. Phone gets hanged, automatically shuts down suddenly Bluetooth switch on suddenly.",857920,
460888,AppleSupport,False,Fri Dec 01 01:49:00 +0000 2017,"@224496 Thank you for clarifying. Next, can you tell us the model of your device and the model of your Apple Watch as well?",460889,460890
942236,343366,True,Sat Oct 21 07:07:39 +0000 2017,"@AppleSupport the new update keeps failing,why? https://t.co/YD318cS4Ue",942235,
1835420,AppleSupport,False,Wed Oct 18 14:44:01 +0000 2017,"@550434 Thank you for that information. Please see topic ""Get help with alarms"" here: https://t.co/KOxiyY8GwT Let us know if this helps.",1835419,1835421
1766807,531308,True,Tue Nov 07 21:06:05 +0000 2017,Bro what’s up with these damn question marks @AppleSupport I️ can’t send messages on fb or even tweet without the question marks coming out,1766806,1766808
1375351,AppleSupport,False,Sat Oct 28 01:43:28 +0000 2017,"@440144 Let's look into this together. To start, let's have you restart your device. For steps: https://t.co/OWRDHWSt4h",1375352,1375353
2923664,AppleSupport,False,Wed Nov 29 02:17:52 +0000 2017,@809046 We want to help. Can you tell us more detail about what's going on?,,2923665
2872565,797554,True,Tue Nov 28 03:30:36 +0000 2017,@AppleSupport my password is not working! Just now!,2872564,
1570332,484265,True,Sat Nov 04 00:31:11 +0000 2017,@115858 @AppleSupport can I do a reverse update?  My iPhone 6 is so slow post most recent update - battery life stinks as well!  HELP!!,1570331,
1120561,136035,True,Sun Oct 15 16:28:19 +0000 2017,@AppleSupport iOS 11.2 sucks as well. Freezes all the time. Simple features in music app don’t work. Why is my battery life atrocious,1148470,1120543
656211,AppleSupport,False,Wed Nov 22 22:43:31 +0000 2017,@276111 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,"656212,656210",656213
248079,173130,True,Wed Oct 04 18:43:30 +0000 2017,@174939 @AppleSupport اوس الداونغريد رح يطير باسوردات الجيميل وغيره؟,,248078
26680,AppleSupport,False,Wed Nov 08 23:33:00 +0000 2017,@121841 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,,26681
2446415,AppleSupport,False,Wed Nov 15 01:25:26 +0000 2017,@701339 We're always happy to help. Enjoy your evening.,,2446416
2806670,782791,True,Wed Nov 22 03:55:38 +0000 2017,@AppleSupport I’ve tried to restart it several times and yes it appears each time and I’m not sure what OS I’m currently running,2806672,2806669
2449517,AppleSupport,False,Wed Nov 15 02:49:00 +0000 2017,@702059 We'd be happy to figure this out with you. Could you tell us what happens when you try to activate them? Are you getting an error message? Have you restarted your Mac since updating?,2449518,2449519
682061,282776,True,Wed Nov 08 04:10:23 +0000 2017,"@AppleSupport every time I open Apple News, I see this. I no longer have a subscription, nor want to “correct” it. How do I make it go away? https://t.co/7BiWbjJi7e",682059,
958224,347363,True,Sat Oct 21 23:05:15 +0000 2017,"Upgrade to AppleTV 4K loses all my game progress- even ones synced to iCloud. That’s it for me, no more games on AppleTV, waste of money @AppleSupport","958223,958225",
2950982,AppleSupport,False,Wed Nov 29 17:18:01 +0000 2017,"@814895 We'd like to help. Can you tell us what happens when you click the ""Review"" option?",2950983,2950984
1252505,413816,True,Sat Nov 25 19:38:03 +0000 2017,@AppleSupport hey guys my camera for my iPhone 7 Plus is not working since yesterday and I believe is a bug from the update 11.1.2! Already tried everything and the camera is still all black screen in both sides!! Help!,1252504,
480585,229213,True,Sat Dec 02 00:07:31 +0000 2017,@AppleSupport  https://t.co/NvFLBB0nV7,,480583
2374359,AppleSupport,False,Tue Nov 14 02:05:02 +0000 2017,"@684934 We've released a fix for this issue in the latest iOS version which is iOS 11.1.1. To install this version, make sure to create a backup and update using the steps here: https://t.co/80YRnjDFDk

Let us know if we can help with anything else!","2374358,2374360",2374361
2286631,664419,True,Sun Dec 03 15:39:18 +0000 2017,"@276120 @664418 @AppleSupport Hello there, im read ur thread with apple support. Im using 5s too, so it is recommended to update to ios 11.2? Thanks btw.",,2286630
2051966,176402,True,Thu Oct 05 22:33:27 +0000 2017,@AppleSupport @606845 Good luck jc,,2051965
308588,135031,True,Sat Oct 07 07:04:43 +0000 2017,@AppleSupport No. I wanted to move the positioning on the music function on the control panel. It’s too high up.,308589,308587
699578,286892,True,Thu Nov 23 16:59:16 +0000 2017,@286893 @AppleSupport Never had this happen before.,,699575
2144098,AppleSupport,False,Wed Nov 08 23:36:27 +0000 2017,@630390 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,,2144099
2273982,AppleSupport,False,Sat Nov 11 13:27:26 +0000 2017,"@651928 We'd like to help. An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to the latest version iOS 11.1.1. For more info, check out: https://t.co/xXaXeeSRt9 https://t.co/GDrqU22YpT",2273983,2273984
1236317,AppleSupport,False,Wed Oct 25 18:45:01 +0000 2017,@409969 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,,1236318
2424394,AppleSupport,False,Tue Nov 14 18:50:32 +0000 2017,"@443262 If you're having issues with your iPhone, go ahead and let us know more about your problem within DM here: https://t.co/GDrqU22YpT",,2424395
1472808,AppleSupport,False,Fri Nov 03 01:16:54 +0000 2017,@461864 We want to help. Please DM us which iOS version you're on. We'll look into this with you there. https://t.co/GDrqU22YpT,,1472809
2790688,778874,True,Tue Nov 21 19:55:44 +0000 2017,@AppleSupport @115858 C’est vraiment plus possible les bugs sous ios 11 là mon iphone 7 est au ralentit 😞,2790687,
958214,AppleSupport,False,Sun Oct 22 01:25:00 +0000 2017,@347359 We'd like to help with this. Can you let us know in a DM what process you have done? https://t.co/GDrqU22YpT,,958215
1202867,AppleSupport,False,Wed Oct 25 15:06:00 +0000 2017,@402592 Thanks! We can certainly help. Which iPhone do you have and what version of iOS do you have installed currently? Is it iOS 11.0.3?,1202868,1202865
2360401,681654,True,Mon Nov 13 19:53:11 +0000 2017,I️ am also a victim of this foolery @AppleSupport https://t.co/CgdJohg2N3,2360400,
1597635,AppleSupport,False,Sun Nov 05 03:13:00 +0000 2017,"@490761 If you're having problems with your letter I today, please visit https://t.co/xU1AGHStV6 for steps to address this.",,1597636
1525999,473931,True,Fri Nov 03 23:43:38 +0000 2017,@AppleSupport I’m already updated,,1525997
2404859,AppleSupport,False,Tue Nov 14 15:10:28 +0000 2017,@691719 Thank you for contacting us for support. We'd like to lend a hand. We definitely want to make sure you can use your ringtones at anytime. Let's look into this together. Could you tell us which iPhone and iOS version you're using?,2404860,2404861
961724,AppleSupport,False,Sun Oct 22 03:06:58 +0000 2017,"@348206 We'd like to help. Send us a DM to get started, please. https://t.co/GDrqU22YpT",,961725
512496,AppleSupport,False,Sat Dec 02 01:09:53 +0000 2017,@237862 We understand. We have received your DM and will continue there. https://t.co/GDrqU22YpT,,512493
285666,184052,True,Fri Oct 06 08:54:48 +0000 2017,@AppleSupport I don't want my iPhone to notify me twice about the same SMS. That is so confusing.,285665,
2901905,AppleSupport,False,Tue Nov 28 18:41:00 +0000 2017,@803777 Thank you for confirming that for us. Could you please send us a DM with what country you're located in so we can look into this further? https://t.co/GDrqU22YpT,2901906,2901907
1735063,AppleSupport,False,Tue Nov 07 13:49:32 +0000 2017,@523939 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,,1735064
2580557,731415,True,Fri Nov 17 07:41:16 +0000 2017,@AppleSupport When I swipe down the screen searching for “dad” then clicking on his contact -&gt; his contact is empty ! I think it’s a software issue that need to be fixed with an update ASAP !,2616544,2580556
803099,311366,True,Thu Oct 12 16:03:36 +0000 2017,Why does iOS 11 keeping turning my WiFi on? @AppleSupport,"803097,803103",
1417022,AppleSupport,False,Mon Oct 16 17:35:32 +0000 2017,@449339 Please tell us a little more about what's going on. We're standing by and ready to help.,1417023,1417024
1750376,527495,True,Tue Nov 07 19:49:10 +0000 2017,@AppleSupport I did that and it is still not working. Really frustrating.,1750378,1750375
2686068,755366,True,Tue Oct 31 17:07:43 +0000 2017,@AppleSupport 11.0.3 on my 6s+ is so slow most applications hang for 5+ seconds to open. When’s the next update to fix this mess?,2686067,
2518247,717331,True,Mon Nov 27 18:08:39 +0000 2017,@717330 @AppleSupport @717328 What? 11.1.3?,2518248,2518244
1756289,AppleSupport,False,Tue Nov 07 19:41:00 +0000 2017,@528833 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/qODbOsp4wz,,1756290
687922,227698,True,Thu Nov 23 16:16:25 +0000 2017,@AppleSupport Thank you.,,687921
1501959,AppleSupport,False,Sat Nov 04 15:06:01 +0000 2017,@468619 Alright. Thanks for keeping us updated. Let us know if you need any further assistance.,1501960,1501958
1108089,AppleSupport,False,Sat Oct 14 02:57:00 +0000 2017,"@381530 Are you turning off Wi-Fi through the settings? DM us your answer, we'll work together more from there. https://t.co/GDrqU22YpT",,1108090
1445559,361132,True,Thu Nov 02 13:15:52 +0000 2017,@AppleSupport How to make this permanently stop before I flush my iPhone down a toilet. https://t.co/x5KLDnUBeA,1445558,
894885,332478,True,Fri Oct 13 18:26:31 +0000 2017,@AppleSupport These problems started once updated my phone.... it has become a little better but still having plenty of problems,,894884
1774200,533199,True,Wed Nov 08 00:46:48 +0000 2017,It’d be pretty cool if @AppleSupport could fix this “I️” glitch already.,1774199,
1890338,563732,True,Sun Oct 22 16:46:37 +0000 2017,I’ve had this iPad for maybe three months. iOS 11 is ridiculously filled with bugs. The screens were frozen like this @AppleSupport https://t.co/ICAQRLlpwu,1890337,
2516030,AppleSupport,False,Wed Nov 15 23:30:00 +0000 2017,"@716738 We know how important it is to be able to make calls on your iPhone, so we'd be happy to look into what's going on with you. To start, can you let us know which iPhone and iOS version you're having issues with? Also, what happens when you try to make a call?","2516031,2516032,2516033",2516034
2120258,624773,True,Wed Nov 08 07:02:39 +0000 2017,@AppleSupport I can’t download or listen to the music that bought. It keeps on telling me this https://t.co/KItijNNZvw,2120256,
906820,335321,True,Tue Oct 10 14:43:15 +0000 2017,@AppleSupport OK thank you! I thought it takes the daily alarm from the iPhone. Does it also sync with the health app for sleeping?,,906819
1142110,388832,True,Tue Oct 24 15:30:43 +0000 2017,@AppleSupport could you fix the glitch between my contacts and Instagram erasing them!!! @126 @115858 #contactsdeleted,1142109,
1235663,409823,True,Mon Oct 30 16:11:36 +0000 2017,@AppleSupport They called me and hung up on me :( time for an android?,2569222,1235662
637512,143272,True,Wed Nov 22 19:52:10 +0000 2017,"@AppleSupport That’s better than nothing. But you still have to swipe pretty far down. I liked it better before, can’t see why there wouldn’t be any room for the clock and video controls while on my 6s there obviously was. Thanks!",637514,637511
2775992,AppleSupport,False,Wed Nov 29 00:53:31 +0000 2017,@775672 We're happy to look into this further with you. Please send us a DM and let us know how often this is occurring. https://t.co/GDrqU22YpT,,2775991
2834341,AppleSupport,False,Mon Nov 27 15:39:28 +0000 2017,@788995 Meet us in DM and let us know in more detail what happens when it mutes. https://t.co/GDrqU22YpT,,2834339
546608,247108,True,Sat Dec 02 10:11:53 +0000 2017,@AppleSupport Help needed Safari keeps crashing on my MacBook ? It’s annoying ! Any help appreciated,546606,
897159,AppleSupport,False,Sat Oct 21 03:19:30 +0000 2017,@333046 Have you reached out to your carrier? Let us know in DM? https://t.co/GDrqU22YpT,,897160
1679266,AppleSupport,False,Mon Nov 06 15:34:00 +0000 2017,@510708 We’d like to get you in touch with our Apple Online Store team for assistance. Click here:   https://t.co/8yjRd1Xo0i,,1679267
2016909,596456,True,Sun Nov 05 22:15:19 +0000 2017,@596455 @AppleSupport You got your I back?!,2016910,2016908
1557813,481520,True,Tue Nov 21 14:53:03 +0000 2017,@AppleSupport Previously I had Iphone 6 Plus and I had to get it replace 3 times. I threw that phone away. Now I have bought Iphone 8 Plus and suffering with crackling sound during calls/music and sometimes phone hangs as well. Not gona buy Iphone again...!!! :@,1557812,
889063,331073,True,Sat Nov 25 16:12:11 +0000 2017,@115858 @AppleSupport Can you tell me why I'm getting emails from you saying I've just purchased #Netflix I can assure I have not made this purchase! 😡😠 https://t.co/DGLJ7BSqyp,889061,
2343812,677851,True,Mon Nov 13 12:25:14 +0000 2017,"@AppleSupport if I play this video 
A green line appears on right side 

My device is iPhone x https://t.co/zPTPUOxqky",2343810,
2374381,684943,True,Tue Nov 14 02:11:40 +0000 2017,@AppleSupport The graphics card on our 2009 model has gone out. Need to buy new and transfer data from old machine.,2374383,2374380
1990463,589070,True,Thu Nov 02 14:39:56 +0000 2017,"@AppleSupport I️ updated my phone and still seeing question marks, why?",1990462,
2697249,AppleSupport,False,Sun Nov 19 19:00:46 +0000 2017,@757905 We’d like to see how we can help. Can you DM us some more details about the issue you're having? https://t.co/GDrqU22YpT,"2697248,2697250",2697251
2801480,AppleSupport,False,Wed Nov 22 00:51:34 +0000 2017,@781518 We'd be happy to look into this with you more in detail. Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT,,2801481
2187690,299009,True,Thu Oct 19 14:08:59 +0000 2017,@AppleSupport  https://t.co/dXymm1PCPs,2187693,2187689
938188,AppleSupport,False,Wed Oct 11 01:47:31 +0000 2017,@342393 We'd like to take a look into this for you. Send us a DM with more details to get started. https://t.co/GDrqU22YpT,,938189
1271063,AppleSupport,False,Thu Oct 26 21:34:05 +0000 2017,"@298128 We're glad to hear that. If you need anything else, reach back out. We're here to help every day from 5am-8pm Pacific.",,1271061
1919681,571524,True,Thu Oct 26 12:23:31 +0000 2017,"@AppleSupport Thank you apple for updating my 6S. It’s slow as S**T now. Is there anyway to go back to ios10?
#ios",1919680,
1410802,447903,True,Thu Nov 02 00:16:56 +0000 2017,@AppleSupport is there ever gonna be a fix for the last update that made my iPhone 6 Plus basically useless   No im not buying an X or an 8,1410801,
2038071,AppleSupport,False,Tue Nov 07 04:43:24 +0000 2017,"@602620 DM us some details on the issues you’re noticing with your iPhone, and we’ll do all we can to assist you. https://t.co/GDrqU22YpT",,2038072
1584619,487605,True,Sat Nov 04 17:09:33 +0000 2017,@AppleSupport I️ can’t DM. Please follow so I️ can,1584618,1584620
795769,309734,True,Thu Oct 12 12:25:56 +0000 2017,Não to conseguindo baixar nem atualizar nada na App Store 🙄 @AppleSupport,795768,
905389,166069,True,Fri Oct 13 21:23:34 +0000 2017,@AppleSupport Yep it is,905390,905388
